CAS,CID,SMILES,Formula,MolWt,LogP,TPSA,NumHDonors,NumHAcceptors,NumRings,FlashPoint_C,LFL_percent,UFL_percent,HeatOfComb_kJ_mol,BoilingPoint_C,MeltingPoint_C,AutoignitionTemp_C,VaporPressure_mmHg,Density_g_cm3,Y_NFPA_Health,Y_NFPA_Fire,Y_NFPA_React,Y_GHS_Signal,Y_GHS_H_Codes
25307-17-9,6537107,CCCCCCCCC=CCCCCCCCCN(CCO)CCO,C22H45NO2,355.6070000000001,5.310500000000006,43.7,2,3,0,,,,,,,,,,,,,Danger,"H302, H314, H318, H400, H410"
25311-71-1,32872,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,C15H24NO4PS,345.4010000000002,3.8896000000000033,56.790000000000006,1,5,1,,,,,120.0,-12.0,,3e-06,1.131,,,,Danger,"H300, H301, H310, H311, H316, H320, H330, H361, H370, H372, H400, H410"
25316-40-9,443939,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,C27H30ClNO11,579.9860000000003,0.4230999999999992,206.07,6,12,5,,,,,,399.0,,,,,,,Danger,"H302, H315, H319, H340, H350, H360"
2532-58-3,17326,CC1CCC(C1)C,C7H14,98.189,2.442500000000001,0.0,0,0,1,,,,,,,,66.2,,,,,Danger,"H225, H302"
25321-09-9,11345,CC(C)C1=CC=CC=C1C(C)C,C12H18,162.27599999999995,3.9334000000000033,0.0,0,0,1,77.0,,,,205.0,-57.0,840.0,0.25,0.9,,,,Warning,"H227, H304, H315, H373, H400, H410, H413"
25321-14-6,11761,CC1=C(C(=CC=C1)[N+](=O)[O-])[N+](=O)[O-],C7H6N2O4,182.135,1.81142,86.28,0,4,1,404.0,,,,482.0,158.0,400.0,1.0,1.3208,3.0,1.0,3.0,Danger,"H301, H302, H311, H331, H336, H341, H350, H351, H361, H370, H371, H372, H373, H400, H410"
25322-20-7,12418,C(C(Cl)(Cl)Cl)Cl,C2H2Cl4,167.85,2.5954000000000006,0.0,0,0,0,,,,-8.3784,266.9,-94.4,,10.0,1.5406,,,,Warning,"H302, H310, H318, H319, H320, H331, H332, H335, H341, H351, H373, H402, H412"
25324-56-5,44144463,P#[Sn],PSn,149.685,0.4803999999999999,0.0,0,0,0,,,,,,,,,,,,,Warning,"H302, H332"
25327-89-3,61972,CC(C)(C1=CC(=C(C(=C1)Br)OCC=C)Br)C2=CC(=C(C(=C2)Br)OCC=C)Br,C21H20Br4O2,624.0049999999999,8.192100000000003,18.46,0,2,2,,,,,,,,,,,,,,H413
25332-39-2,62935,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl.Cl,C19H23Cl2N5O,408.333,2.7835000000000014,45.78,0,4,4,,,,,,,,,,,,,Warning,"H302, H351"
25339-53-1,5364559,CCCCCCCC=CC,C10H20,140.26999999999998,3.923000000000004,0.0,0,0,0,131.0,,,,170.6,-73.0,,2.87,0.7404,,,,Danger,"H226, H304, H400, H410"
25354-97-6,32912,CCCCCCCCC(CCCCCC)C(=O)O,C16H32O2,256.4299999999999,5.408200000000004,37.3,1,1,0,,,,,,,,,,,,,Warning,"H315, H319, H335"
253585-83-0,167471,CCCCCCC(=NOC(=O)C1=CC=CC=C1)C(=O)C2=CC=C(C=C2)SC3=CC=CC=C3,C27H27NO3S,445.5840000000002,7.203900000000006,55.73,0,5,3,,,,,,,,,,,,,Warning,H317
25359-71-1,117451,C(CS)C(=O)OCC(COCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C28H46O13S6,783.065,2.1544000000000003,167.03,6,19,0,,,,,,,,,,,,,Warning,"H302, H315, H317, H319, H400, H410"
2536-05-02,62450,C1=CC=C(C(=C1)CC2=CC=CC=C2N=C=O)N=C=O,C15H10N2O2,250.257,3.212000000000001,58.86,0,4,2,,,,,,,,,,,,,Danger,"H315, H317, H319, H330, H331, H332, H334, H335, H351, H372, H373"
25360-10-5,520196,CCCCCCC(C)(C)S,C9H20S,160.326,3.665200000000002,0.0,1,1,0,,,,,,,,,,,,,Warning,"H226, H400, H410"
25366-23-8,32921,CNC(=O)N(C)C1=NN=C(S1)C(F)(F)F,C6H7F3N4OS,240.21,1.3324999999999998,58.120000000000005,1,4,1,,,,,,,,,,,,,Warning,"H302, H400, H410"
2537-62-4,75677,CCN(CC)C1=CC(=C(C=C1)N=NC2=C(C=C(C=C2Br)[N+](=O)[O-])C#N)NC(=O)C,C19H19BrN6O3,459.30400000000014,5.448980000000004,123.98999999999998,1,7,2,,,,,,,,,,,,,Warning,H317
25371-54-4,117455,CCCCCCCCCCCCCCCCCCP(=O)(OC)OC,C20H43O3P,362.535,7.733800000000008,35.53,0,3,0,,,,,,,,,,,,,,H413
25371-55-5,117456,CCCCCCCCCCCCCCCCCCP(=O)(O)OC,C19H41O3P,348.508,7.079700000000009,46.53,1,2,0,,,,,,,,,,,,,,H413
25377-72-4,32932,CCCC=C.CCC=CC,C10H20,140.26999999999998,3.945000000000003,0.0,0,0,0,,,,,,,,60.8,,,,,Danger,"H224, H304, H411"
25377-73-5,6433892,CCCCCCCCCCC=CC1CC(=O)OC1=O,C16H26O3,266.381,4.163100000000004,43.370000000000005,0,3,1,,,,,,,,,,,,,Warning,"H315, H317, H319, H332, H412"
25378-22-7,8183,CCCCCCCCCCC=C,C12H24,168.32399999999998,4.703200000000004,0.0,0,0,0,212.0,,,-18.911,415.0,-31.0,491.0,0.52,0.758,0.0,1.0,0.0,Danger,"H227, H304, H315, H400, H410"
2538-85-4,135465074,C1=CC=C2C(=C1)C=CC(=C2N=NC3=C(C=C(C4=CC=CC=C43)S(=O)(=O)[O-])O)O.[Na+],C20H13N2NaO5S,416.3900000000001,1.7277000000000005,122.38,2,7,4,,,,,,,,,,,,,Warning,"H315, H319, H335"
25383-99-7,23671849,CCCCCCCCCCCCCCCCCC(=O)OC(C)C(=O)OC(C)C(=O)[O-].[Na+],C24H43NaO6,450.59200000000016,1.8652000000000013,92.73000000000002,0,6,0,,,,,,,,,,,,,Warning,H317
25389-94-0,441374,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N.OS(=O)(=O)O,C18H38N4O15S,582.5820000000002,-7.9442,357.21,13,17,3,,,,,,,,,,,,,Danger,"H360, H372, H400, H410"
2540-82-1,17345,CN(C=O)C(=O)CSP(=S)(OC)OC,C6H12NO4PS2,257.273,0.8516999999999998,55.84,0,6,0,,,,,,77.0,,8.5,1.361,,,,Warning,"H302, H312"
25414-22-6,117476,COC1=CC=CO1,C5H6O2,98.10099999999998,1.2881999999999998,22.37,0,2,1,,,,,,,,,,,,,Danger,H225
25415-67-2,117477,CCOC(=O)CCC(C)C,C8H16O2,144.21399999999997,1.9857,26.3,0,2,0,,,,,160.0,,,,0.865,,,,Warning,H226
25446-78-0,23668601,CCCCCCCCCCCCCOCCOCCOCCOS(=O)(=O)[O-].[Na+],C19H39NaO7S,434.5710000000002,0.8280000000000032,94.12,0,7,0,,,,,,,,,,,,,Danger,"H315, H318, H319, H412"
25448-25-3,117488,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)OCCCCCCCC(C)C,C30H63O3P,502.8050000000005,11.252899999999988,27.69,0,3,0,,,,,,,,,,,,,Danger,"H315, H317, H319, H335, H340, H360"
25470-96-6,5486408,CC(=CC(=O)C)[O-].[C-]#[O+].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Rh],C24H22O3PRh-,492.31700000000006,3.244290000000002,60.03,0,2,3,,,,,,,,,,,,,,H411
2548-87-0,5283324,CCCCCC=CC=O,C8H14O,126.19899999999996,2.3218000000000005,17.07,0,1,0,,,,,,,,0.59,0.835,,,,Warning,"H315, H319, H335"
25485-88-5,101330,C1CCC(CC1)OC(=O)C2=CC=CC=C2O,C13H16O3,220.26800000000003,2.8817000000000017,46.53,1,3,2,,,,,,,,,,,,,,H411
2549-51-1,82156,C=COC(=O)CCl,C4H5ClO2,120.535,0.9119,26.3,0,2,0,,,,,,,,,,,,,Danger,"H226, H302, H314"
25493-06-5,22395020,OP(O)O.[Ca+2],CaH3O3P+2,122.073,-1.1906,60.69,3,3,0,,,,,,,,,,,,,Danger,"H314, H315, H319"
25496-01-9,33020,CCCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O,C19H32O3S,340.529,5.786800000000006,54.370000000000005,1,2,1,,,,,,,,,,,,,Warning,"H302, H314, H315, H317, H319"
25498-02-6,14456,CO[Si](C)(OC)OC,C4H12O3Si,136.22299999999998,0.4942999999999998,27.69,0,3,0,,,,,,,,,,,,,Danger,"H225, H315, H317, H318, H319, H320, H332, H335, H336, H373"
2550-04-01,75692,CCO[Si](CC=C)(OCC)OCC,C9H20O3Si,204.342,2.2208,27.69,0,3,0,,,,,,,,,,,,,Danger,"H225, H315, H319, H335"
2550-06-03,75693,C(C[Si](Cl)(Cl)Cl)CCl,C3H6Cl4Si,211.979,3.270600000000001,0.0,0,0,0,,,,,,,,,,,,,Danger,"H302, H314"
2550-11-0,102844,CCC(=O)C(C)CC=C(C)C,C10H18O,154.253,2.9579000000000013,17.07,0,1,0,,,,,,,,,,,,,Warning,H319
2550-21-2,102846,CCCC(C)C(=O)C,C7H14O,114.188,2.0116,17.07,0,1,0,,,,,,,,,,,,,Warning,"H226, H315, H319, H335"
2550-26-7,17355,CC(=O)CCC1=CC=CC=C1,C10H12O,148.20499999999998,2.2082,17.07,0,1,1,,,,,,,,,,,,,Warning,H315
2550-33-6,75694,CCC(CC)C(=O)OOC(C)(C)C,C10H20O3,188.267,2.695900000000001,35.53,0,3,0,,,,,,,,,,,,,Danger,"H242, H315"
2550-36-9,137636,C1CCC(CC1)CBr,C7H13Br,177.085,2.9616000000000016,0.0,0,0,1,,,,,,,,,,,,,Warning,"H226, H315, H319, H335"
2550-52-9,75695,C1CCCCCCCC(=O)CCCCCCC1,C16H30O,238.4149999999999,5.420600000000006,17.07,0,1,1,,,,,,,,,,,,,,H413
2551-83-9,75698,CO[Si](CC=C)(OC)OC,C6H14O3Si,162.261,1.0505,27.69,0,3,0,,,,,,,,,,,,,Warning,"H226, H315, H319, H335"
2552-55-8,1233,C1=C(ONC1=O)C(C(=O)O)N,C5H6N2O4,158.11299999999997,-0.9477,109.32,3,4,1,,,,,,,,,,,,,Danger,H301
25524-95-2,5352626,CCC=CCC1CCCC(=O)O1,C10H16O2,168.236,2.438400000000001,26.3,0,2,1,,,,,,,,,0.979,,,,Warning,"H315, H319, H335"
25530-63-6,57371144,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[NH4+].[Bi+2],C6H9BiNO7,416.118,-5.2572,177.11999999999998,2,7,0,,,,,,,,,,,,,Warning,"H302, H312, H332"
25549-16-0,75991,CC(C)CCCCCN(CCCCCC(C)C)CCCCCC(C)C,C24H51N,353.67900000000014,7.9376,3.24,0,1,0,,,,,,,,,,,,,Warning,"H302, H315, H317, H319, H335, H361, H373, H411"
25550-14-5,11903,CCC1=CC=CC=C1C,C9H12,120.19499999999996,2.5574200000000005,0.0,0,0,1,103.0,,,,329.4,-113.4,824.0,10.34,0.8807,,,,Danger,"H226, H304, H315, H319, H335, H336, H361, H411"
25550-51-0,3016472,CC12CCCCC1C(=O)OC2=O,C9H12O3,168.19199999999998,1.2663,43.370000000000005,0,3,2,145.0,,,,290.0,-29.0,,0.007,1.15,,,,Danger,"H317, H318, H334, H335"
25550-53-2,33050,C1=CC(=C(C(=C1)Cl)Cl)N=C=O,C7H3Cl2NO,188.013,2.960700000000001,29.43,0,2,1,,,,,,,,,,,,,Danger,"H301, H311, H315, H319, H330, H331, H334, H335"
2556-73-2,17369,CN1CCCCCC1=O,C7H13NO,127.187,1.0188,20.31,0,1,1,,,,,,,,,,,,,Warning,"H302, H312, H315, H319, H332, H335"
25564-22-1,117549,CCCCCC1=CCCC1=O,C10H16O,152.237,2.8560000000000008,17.07,0,1,1,,,,,,,,,,,,,Warning,H317
25567-10-6,8373,CC1=CC=CC=C1C(=O)O,C8H8O2,136.15,1.69322,37.3,1,1,1,,,,,496.0,225.0,,,1.062,,,,Warning,"H302, H315, H319, H335"
25567-40-2,17004,CC1=CC(=C(C=C1)O)C(C)(C)C,C11H16O,164.24799999999996,2.998120000000001,20.23,1,1,1,105.0,,,,237.0,55.0,,0.02,0.9247,,,,Warning,"H314, H315, H318, H319, H335, H401, H411"
25583-20-4,93091,N#[Ti],NTi,61.874,0.01258,23.79,0,1,0,,,,,,,,,,,,,Danger,"H228, H315, H319"
25584-83-2,16213126,CC(CO)O.C=CC(=O)O,C6H12O4,148.158,-0.3835,77.76,3,3,0,207.0,1.8,,,205.7,-30.0,,25.0,1.06,3.0,1.0,2.0,Danger,"H301, H302, H310, H311, H314, H317, H318, H331, H335, H336, H372, H401, H412"
25586-42-9,12106,CC1=CC=C(C=C1)OP(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,C21H21O3P,352.3700000000001,6.375560000000005,27.69,0,3,3,,,,,,,,,,,,,Warning,"H290, H302, H315, H317, H319"
25617-97-4,117559,N#[Ga],GaN,83.73,-0.36572,23.79,0,1,0,,,,,,,,,,,,,Warning,H317
25619-56-1,160104,CCCCCCCCCC1=CC2=CC=CC=C2C(=C1CCCCCCCCC)S(=O)(=O)[O-].CCCCCCCCCC1=CC2=CC=CC=C2C(=C1CCCCCCCCC)S(=O)(=O)[O-].[Ba+2],C56H86BaO6S2,1056.7599999999995,16.279399999999963,114.4,0,6,4,,,,,,,,,,,,,Warning,"H302, H315, H317, H319, H332"
25619-63-0,18417939,CCCCCCCCCCCCC1=CC=CC=C1OC2=CC=CC=C2,C24H34O,338.535,7.942300000000007,9.23,0,1,2,,,,,,,,,,,,,Warning,"H315, H411"
25620-58-0,3033875,CC(CCCCN)C(C)(C)N,C9H22N2,158.28900000000002,1.4888,52.04,2,2,0,261.0,,,,449.6,,,,0.867,,,,Danger,"H302, H314, H317, H318, H412"
25629-50-9,96590,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)Cl,C11H7Cl2NO2,256.088,3.682420000000002,43.1,0,3,2,,,,,,,,,,,,,Danger,"H314, H317, H319"
25634-93-9,5463791,CC(CCCC1=CC=CC=C1)CO,C12H18O,178.27499999999998,2.637700000000001,20.23,1,1,1,,,,,,,,,,,,,Warning,"H315, H319"
25639-42-3,87468080,CCC(C)C#CC=O,C7H10O,110.15599999999998,1.2348,17.07,0,1,0,149.0,,,,311.0,-58.0,296.0,2.0,0.92,0.0,2.0,0.0,Warning,"H226, H302, H315, H332, H336"
25641-61-6,6626,C1=CC(=CC=C1O)S(=O)(=O)C2=CC=C(C=C2)O,C12H10O4S,250.275,1.9306,74.6,2,4,2,,,,,,240.5,,,1.3663,,,,Warning,"H360, H361, H371, H373, H402, H412"
25646-71-3,91578,CCN(CCNS(=O)(=O)C)C1=CC(=C(C=C1)N)C.CCN(CCNS(=O)(=O)C)C1=CC(=C(C=C1)N)C.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,C24H48N6O16S5,837.0090000000008,-0.05296,374.66,10,14,2,,,,,,,,,,,,,Warning,"H301, H302, H317, H318, H400, H410"
25646-77-9,91579,CCN(CCO)C1=CC(=C(C=C1)N)C.OS(=O)(=O)O,C11H20N2O5S,292.357,0.7430200000000002,124.09,4,5,1,,,,,,,,,,,,,Danger,"H300, H301, H317, H373, H400, H410"
2565-82-4,5365849,CC(=CCCC(=CCOC)C)C,C11H20O,168.28,3.3255000000000017,9.23,0,1,0,,,,,,,,,,,,,Warning,"H226, H319"
25658-42-8,94359,N#[Zr],NZr,105.231,0.01258,23.79,0,1,0,,,,,,,,,,,,,Danger,"H228, H315, H319, H335"
2568-25-4,595928,CC1COC(O1)C2=CC=CC=C2,C10H12O2,164.20399999999998,2.1205,18.46,0,2,2,,,,,,,,,,,,,Warning,"H315, H319, H335"
2568-30-1,75727,C1COC(O1)CCl,C4H7ClO2,122.551,0.5981,18.46,0,2,1,,,,,,,,,,,,,Warning,"H226, H302, H312, H315, H319, H332, H335"
2568-33-4,247470,CC(C)(CCO)O,C5H12O2,104.149,0.1397,40.46,2,2,0,,,,,,,,,,,,,Warning,"H315, H319, H335"
2568-90-3,17379,CCCCOCOCCCC,C9H20O2,160.25699999999998,2.577300000000001,18.46,0,2,0,,,,,,,,,,,,,Warning,"H226, H315, H412"
25680-58-4,33135,CCC1=NC=CN=C1OC,C7H10N2O,138.17,1.0476,35.010000000000005,0,3,1,,,,,90.0,,,,,,,,Warning,H302
2570-26-5,17386,CCCCCCCCCCCCCCCN,C15H33N,227.43599999999992,5.036300000000004,26.02,1,1,0,,,,,585.7,99.1,,0.000714,0.8104,,,,Danger,"H302, H314, H331, H400"
25707-70-4,93092,CC(C)CC(=NCCN=C(C)CC(C)C)C,C14H28N2,224.392,4.000400000000004,24.72,0,2,0,,,,,,,,,,,,,Danger,"H302, H314, H315, H317, H319, H332, H334, H400, H410"
25711-72-2,108806,C1=CC(=CC(=C1)NC(=O)N)N,C7H9N3O,151.16899999999995,0.7594000000000001,81.14,3,2,1,,,,,,,,,,,,,Warning,"H315, H317, H319, H335"
25747-07-3,16333,C1=CC2=C(C=CC(=C2O)N=NC3=C(C=CC(=C3)S(=O)(=O)O)O)C(=C1)O,C16H12N2O6S,360.347,3.618700000000001,139.78,4,7,3,,,,,,,,,,,,,,H412
25747-08-4,3246023,C1=CC=C2C(=C1)C=CC(=C2O)N=NC3=C4C=CC(=CC4=C(C=C3O)S(=O)(=O)O)[N+](=O)[O-],C20H13N3O7S,439.40500000000014,4.974500000000004,162.69,3,8,4,,,,,,,,,,,,,Warning,"H319, H412"
25764-09-4,117626,N#[Pr],NPr,154.915,0.01508,23.79,0,1,0,,,,,,,,,,,,,Warning,"H315, H319, H335"
25764-10-7,117627,N#[La],LaN,152.913,0.01508,23.79,0,1,0,,,,,,,,,,,,,Warning,"H315, H319, H335"
25764-13-0,117630,N#[Y],NY,102.913,0.01258,23.79,0,1,0,,,,,,,,,,,,,Danger,"H228, H314"
2579-20-6,17406,C1CC(CC(C1)CN)CN,C8H18N2,142.246,0.7102000000000002,52.04,2,2,1,,,,,,,,,,,,,Danger,"H302, H312, H314, H317, H318, H332, H371, H412"
2580-77-0,92933,C(CS(=O)(=O)CCO)O,C4H10O4S,154.187,-1.6142,74.60000000000001,2,4,0,,,,,,,,,,,,,Danger,H334
25808-30-4,117641,CNCC#N.Cl,C3H7ClN2,106.556,0.1511799999999999,35.82,1,2,0,,,,,,,,,,,,,Warning,"H315, H319, H335"
25808-74-6,11966241,F[Si-2](F)(F)(F)(F)F.[Pb+2],F6PbSi,349.274,1.7596,0.0,0,0,0,,,,,,,,,,,,,Danger,"H302, H319, H332, H335, H341, H350, H351, H360, H370, H372, H373, H400, H410"
2581-34-2,17412,CC1=C(C=CC(=C1)O)[N+](=O)[O-],C7H7NO3,153.13699999999997,1.60882,63.370000000000005,1,3,1,,,,,,,,0.000632,,,,,Danger,"H302, H312, H315, H318, H319, H332, H335, H341, H401, H411"
25817-87-2,168009944,CN(C)CC=CC(=O)N1CCN(CC1CC#N)C2=NC(=NC3=C(C(=C(C=C32)Cl)C4=CC(=CC5=CC=CC=C54)O)F)OC.COC1=NC2=C(C(=C(C=C2C(=N1)N3CCN(C(C3)CC#N)C(=O)C=CCN4CCCCC4)Cl)C5=CC(=CC6=CC=CC=C65)O)F,C65H64Cl2F2N12O6,1218.2069999999992,10.935059999999991,211.64000000000004,2,16,11,,,,,,,,,,,,,Warning,"H315, H319, H335"
2582-30-1,164944,C(=NN)(N)N.C(=O)(O)O,C2H8N4O3,136.111,-1.6441,147.95,5,3,0,,,,,,,,,,,,,Danger,"H317, H360, H411"
25852-70-4,33185,CCCCCCC(C)OC(=O)CS[Sn](CCCC)(SCC(=O)OC(C)CCCCCC)SCC(=O)OC(C)CCCCCC,C34H66O6S3Sn,785.8079999999995,10.631299999999994,78.90000000000002,0,9,0,,,,,,,,,,,,,Danger,"H302, H314"
2586-89-2,75755,CCCC#CCC,C7H12,96.173,2.1999000000000004,0.0,0,0,0,,,,,,,,,,,,,Danger,"H225, H304, H315, H319, H335"
25869-00-5,33190,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[NH4+].[Fe+2].[Fe+3],C6H4Fe2N7,285.837,0.9494199999999996,179.23999999999998,1,6,0,,,,,,,,,,,,,,H413
25882-44-4,117282,CCCCCCCCCCCC(=O)NCCOC(=O)C(CC(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],C18H31NNa2O8S,467.4920000000002,-5.3715,152.73,1,8,0,,,,,,,,,,,,,Danger,"H315, H318, H319"
2589-57-3,75763,CC(C)(C(=O)OC)N=NC(C)(C)C(=O)OC,C10H18N2O4,230.26399999999995,1.3418,77.32000000000001,0,6,0,,,,,,,,,,,,,Danger,"H242, H302, H319, H332, H400, H410"
25895-60-7,5003444,[BH3-]C#N.[Na+],CH3BNNa,62.844,-4.16312,23.79,0,1,0,,,,,,,,,,,,,Danger,"H228, H300, H310, H314, H318, H330, H400, H410"
25899-50-7,6433944,CCC=CC#N,C5H7N,81.11800000000001,1.47618,23.79,0,1,0,,,,,,,,,,,,,Danger,"H226, H301, H311, H317, H331, H372"
2591-86-8,17429,C1CCN(CC1)C=O,C6H11NO,113.15999999999998,0.6287,20.31,0,1,1,,,,,,-30.8,,,,,,,Danger,"H302, H311, H315, H319, H335"
25917-35-5,8103,CCCCCCO,C6H14O,102.177,1.559,20.23,1,1,0,145.0,1.2,7.7,-951.86,314.8,-48.3,580.0,38.78,0.85,3.0,2.0,0.0,Warning,"H226, H302, H312, H315, H319"
2592-95-2,75771,C1=CC=C2C(=C1)N=NN2O,C6H5N3O,135.126,0.6685999999999996,50.94,1,3,2,,,,,,,,,,,,,Danger,"H203, H319, H412"
2595-54-2,17434,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,C10H20NO5PS2,329.3800000000001,2.632000000000001,65.07000000000001,0,7,0,,,,,144.0,25.0,,20.0,1.222,,,,Danger,"H300, H301, H311, H330, H332, H361, H370, H371, H372, H400, H410"
25953-19-9,33255,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,C14H14N8O4S3,454.5190000000002,-0.63608,156.09,2,11,4,,,,,,198.0,,,,,,,Danger,"H317, H334"
25961-89-1,94362,CCCCCCOCCOCCOCCO,C12H26O4,234.336,1.6087999999999998,47.92,1,4,0,,,,,,,,,,,,,Danger,H314
25965-81-5,11768804,C=CC[N+]1=CC=CC=C1.[Cl-],C8H10ClN,155.62799999999996,-1.8359,3.88,0,0,1,,,,,,,,,,,,,Warning,"H302, H317"
2597-03-07,17435,CCOC(=O)C(C1=CC=CC=C1)SP(=S)(OC)OC,C12H17O4PS2,320.37200000000007,3.5413000000000023,44.760000000000005,0,6,1,165.0,,,,70.0,17.0,,2.6e-06,1.226,,,,Warning,"H301, H302, H312, H313, H330, H332, H361, H370, H373, H400, H410"
25973-55-1,33263,CCC(C)(C)C1=CC(=C(C(=C1)N2N=C3C=CC=CC3=N2)O)C(C)(C)CC,C22H29N3O,351.49400000000014,5.501300000000006,50.94,1,3,3,,,,,,,,,,,,,Warning,"H372, H373, H410, H413"
25981-83-3,117694,CC1=NC2=C(C1(C)C)C=C(C=C2)Cl,C11H12ClN,193.677,3.723600000000002,12.36,0,1,2,,,,,,,,,,,,,Warning,"H315, H319, H335"
25985-57-3,117698,C(CS(=O)(=O)O)SC(=N)N,C3H8N2O3S2,184.242,-0.49913,104.24,3,4,0,,,,,,,,,,,,,Warning,"H315, H319, H335"
259854-70-1,66823518,CC1CC=CCCCCCCCCC(=O)C1,C15H26O,222.372,4.662400000000004,17.07,0,1,1,,,,,,,,,,,,,Warning,"H302, H317, H373, H400, H410"
259854-71-2,11855994,CC1CC=CCCCCCCCCC(=O)C1,C15H26O,222.372,4.662400000000004,17.07,0,1,1,,,,,,,,,,,,,Warning,"H317, H400, H410"
25999-31-9,5360807,CCC(C1C(CC(O1)(CC)C2CCC(C(O2)C)(CC)O)C)C(=O)C(C)C(C(C)CCC3=C(C(=C(C=C3)C)O)C(=O)O)O,C34H54O8,590.7980000000005,5.842220000000007,133.52,4,7,3,,,,,,,,,,,,,Warning,"H301, H312, H316, H319, H360, H371, H372"
26002-80-2,4767,CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C,C23H26O3,350.4580000000001,5.760500000000005,35.53,0,3,3,,,,,290.0,,,1.4e-07,1.06,,,,Warning,"H302, H312, H332, H400, H410"
2601-33-4,64672,CCCCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],C18H37NO2,299.499,3.5138000000000016,40.13,0,2,0,,,,,,,,,,,,,Danger,"H314, H315, H317, H318, H400, H410, H412"
26016-98-8,93095,CC1C(O1)P(=O)([O-])[O-].[Ca+2],C3H5CaO4P,176.121,-1.7359,75.72,0,4,1,,,,,,,,,,,,,Warning,"H315, H319, H335"
26016-99-9,73491,CC1C(O1)P(=O)([O-])[O-].[Na+].[Na+],C3H5Na2O4P,182.023,-7.3471,75.72,0,4,1,,,,,,,,,,,,,Danger,"H302, H317, H334, H362"
2602-34-8,102856,CCO[Si](CCCOCC1CO1)(OCC)OCC,C12H26O5Si,278.421,1.8403,49.45,0,5,1,,,,,,,,,,,,,Warning,"H302, H315, H319, H332, H335"
26038-87-9,162220,B(O)(O)O.C(CO)N,C2H10BNO4,122.91700000000002,-3.1144,106.94,5,5,0,,,,,,,,,,,,,Danger,"H315, H319, H360"
26038-90-4,161513,B(O)(O)O.CC(CN)O,C3H12BNO4,136.94400000000002,-2.7259,106.94,5,5,0,,,,,,,,,,,,,Danger,"H302, H315, H319, H360"
26042-63-7,168464,F[P-](F)(F)(F)(F)F.[Ag+],AgF6P,252.83,3.3799,0.0,0,0,0,,,,,,,,,,,,,Danger,H314
26043-11-8,13955720,F[Si-2](F)(F)(F)(F)F.[Ni+2],F6NiSi,200.767,2.1379,0.0,0,0,0,,,,,,,,,,,,,Danger,"H317, H334, H341, H350, H360, H372, H400, H410"
2605-44-9,87250089,CCCCCCCCCCCC(=O)O.[Cd],C12H24CdO2,312.734,3.9894000000000025,37.3,1,1,0,,,,,,,,,,,,,Danger,"H301, H303, H312, H330, H340, H341, H350, H360, H372"
2605-67-6,17453,COC(=O)C=P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,C21H19O2P,334.3550000000001,2.955700000000001,26.3,0,2,3,,,,,,,,,,,,,Danger,"H301, H315, H319, H335"
2605-79-0,62452,CCCCCCCCCC[N+](C)(C)[O-],C12H27NO,201.354,3.7013000000000025,23.06,0,1,0,,,,,,,,,,,,,Danger,"H302, H315, H318, H400, H411"
26078-25-1,96929,CCNC1=CC2=C(C=C1C)C(=CC(=O)O2)C,C13H15NO2,217.268,2.841640000000001,42.24,1,3,2,,,,,,,,,,,,,Warning,"H302, H312, H315, H319, H332, H335"
26087-47-8,33294,CC(C)OP(=O)(OC(C)C)SCC1=CC=CC=C1,C13H21O3PS,288.349,4.877900000000004,35.53,0,4,1,,,,,,25.0,,,,,,,Warning,"H302, H317, H320, H330, H361, H370, H371, H373, H400, H410, H411"
2611-00-9,17465,C1CC(CC=C1)COC(=O)C2CCC=CC2,C14H20O2,220.31199999999995,3.242200000000002,26.3,0,2,2,,,,,,,,0.001,,,,,Warning,"H302, H413"
